x,y,vx,vy,theta,dtheta,bw,bh,timestep
-3.351207624291419052e-06,4.166646480560302734e+00,-2.622683268782566302e-06,6.000000000000000000e+01,9.000000762939453125e+01,0.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,9.200000000000000000e+01
-3.387633796592126600e-06,4.999979972839355469e+00,-2.622683268782566302e-06,6.000000000000000000e+01,9.000000762939453125e+01,0.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,9.300000000000000000e+01
-3.424059968892834149e-06,5.833313465118408203e+00,-2.622683268782566302e-06,6.000000000000000000e+01,9.000000762939453125e+01,0.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,9.400000000000000000e+01
-3.460486141193541698e-06,6.666646957397460938e+00,-2.622683268782566302e-06,6.000000000000000000e+01,9.000000762939453125e+01,0.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,9.500000000000000000e+01
-3.496912313494249247e-06,7.499980449676513672e+00,-2.622683268782566302e-06,6.000000000000000000e+01,9.000000762939453125e+01,0.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,9.600000000000000000e+01
-3.533338485794956796e-06,8.333313941955566406e+00,-2.622683268782566302e-06,6.000000000000000000e+01,9.000000762939453125e+01,0.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,9.700000000000000000e+01
-3.569764658095664345e-06,9.166646957397460938e+00,-2.622683268782566302e-06,6.000000000000000000e+01,9.000000762939453125e+01,0.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,9.800000000000000000e+01
-3.606190830396371894e-06,9.999979972839355469e+00,-2.622683268782566302e-06,6.000000000000000000e+01,9.000000762939453125e+01,0.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,9.900000000000000000e+01
-3.642617002697079442e-06,1.083331298828125000e+01,-2.622683268782566302e-06,6.000000000000000000e+01,9.000000762939453125e+01,0.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+02
-3.679043174997786991e-06,1.166664600372314453e+01,-2.622683268782566302e-06,6.000000000000000000e+01,9.000000762939453125e+01,0.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,1.010000000000000000e+02
-3.715469347298494540e-06,1.249997901916503906e+01,-2.622683268782566302e-06,6.000000000000000000e+01,9.000000762939453125e+01,0.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,1.020000000000000000e+02
-3.751895519599202089e-06,1.333331203460693359e+01,-2.622683268782566302e-06,6.000000000000000000e+01,9.000000762939453125e+01,0.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,1.030000000000000000e+02
-3.788321691899909638e-06,1.416664505004882812e+01,-2.622683268782566302e-06,6.000000000000000000e+01,9.000000762939453125e+01,0.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,1.040000000000000000e+02
-3.824747636826941743e-06,1.499997806549072266e+01,-2.622683268782566302e-06,6.000000000000000000e+01,9.000000762939453125e+01,0.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,1.050000000000000000e+02
-3.861173809127649292e-06,1.583331108093261719e+01,-2.622683268782566302e-06,6.000000000000000000e+01,9.000000762939453125e+01,0.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,1.060000000000000000e+02
-3.897599981428356841e-06,1.666664505004882812e+01,-2.622683268782566302e-06,6.000000000000000000e+01,9.000000762939453125e+01,0.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,1.070000000000000000e+02
-3.934026153729064390e-06,1.749997901916503906e+01,-2.622683268782566302e-06,6.000000000000000000e+01,9.000000762939453125e+01,0.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,1.080000000000000000e+02
-3.970452326029771939e-06,1.833331298828125000e+01,-2.622683268782566302e-06,6.000000000000000000e+01,9.000000762939453125e+01,0.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,1.090000000000000000e+02
-4.006878498330479488e-06,1.916664695739746094e+01,-2.622683268782566302e-06,6.000000000000000000e+01,9.000000762939453125e+01,0.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,1.100000000000000000e+02
